"image","xmin","ymin","xmax","ymax","label"
"image%20(1081).jpg",30.948489630297562,22.456709956709958,122.38221370604147,98.21428571428571,"beret"
"image%20(1081).jpg",82.887173128945,68.99350649350649,173.779869251578,120.94155844155844,"lampgenie"
"image%20(1081).jpg",105.06931920649232,87.66233766233766,197.8556131650135,170.18398268398266,"bookprayer"
"image%20(1080).jpg",49.34344003606852,26.244588744588743,117.78347610459872,130.14069264069263,"scrollgrey"
"image%20(108).jpg",32.84208746618575,1.893939393939394,121.30015779981966,117.96536796536796,"mask"
"image%20(1082).jpg",19.04587466185753,32.467532467532465,118.5950180342651,130.95238095238096,"bracelet"
"image%20(1082).jpg",97.76544183949503,84.68614718614718,198.39664111812442,161.79653679653677,"beret"
"image%20(1082).jpg",144.29384580703334,127.7056277056277,233.02243011722268,175.05411255411255,"lampgenie"
"image%20(1082).jpg",160.25417042380522,126.89393939393939,225.7185527502254,210.76839826839824,"cannon"
"image%20(1082).jpg",200.2902389540126,148.26839826839827,277.1162082957619,250,"skull"
"image%20(1085).jpg",42.31007664562669,49.78354978354978,126.98095130748422,138.52813852813853,"eggsilver"
"image%20(1088).jpg",25.80872407574391,12.716450216450216,118.32450405770963,108.49567099567099,"boxmystery"
"image%20(1088).jpg",86.4038548241659,64.93506493506493,162.95931018935977,143.66883116883116,"armourplate"
"image%20(1088).jpg",113.45525247971145,89.28571428571429,190.82224977457167,171.26623376623377,"shielddragonfire"
"image%20(1088).jpg",145.9169296663661,117.96536796536796,217.06210550045085,206.7099567099567,"eggspotted"
"image%20(1084).jpg",37.9818530207394,0.5411255411255411,117.24244815148782,95.77922077922078,"skull"
"image%20(1084).jpg",88.56796663660955,50.595238095238095,137.53099639314698,129.87012987012986,"necklacegold"
"image%20(1084).jpg",111.2911406672678,69.26406926406926,181.6247745716862,166.12554112554113,"capefishing"
"image%20(1086).jpg",40.145964833183044,28.95021645021645,115.07833633904417,127.7056277056277,"eggsilver"
"image%20(1086).jpg",94.24876014427412,53.57142857142857,149.16309738503156,131.76406926406926,"bracelet"
"image%20(1086).jpg",121.30015779981964,79.00432900432901,206.78257439134353,188.85281385281385,"boxmystery"
"image%20(1087).jpg",24.456154192966633,45.183982683982684,124.0052975653742,144.2099567099567,"logs"
"image%20(1087).jpg",112.64371055004507,82.52164502164501,192.71584761045983,170.45454545454544,"boxmystery"
"image%20(1087).jpg",135.90791253381423,111.47186147186147,210.02874211000898,196.42857142857144,"scrollgrey"
"image%20(1090).jpg",37.0721219346049,47.794117647058826,122.90318460490462,121.73202614379085,"capespotted"
"image%20(1090).jpg",106.14569141689373,74.34640522875817,161.32280313351498,141.74836601307192,"necklacegold"
"image%20(1090).jpg",151.9222581743869,101.30718954248366,230.39637261580378,186.6830065359477,"mask"
"image%20(1092).jpg",31.350051089918257,39.21568627450981,127.39909741144413,120.50653594771242,"necklace"
"image%20(1092).jpg",154.78329359673023,107.84313725490196,198.51626362397818,173.61111111111111,"bracelet"
"image%20(1092).jpg",200.1511410081744,154.41176470588235,292.52171321525884,250,"bookprayer"
"image%20(1092).jpg",177.2628576294278,121.32352941176471,238.283378746594,219.36274509803923,"capefishing"
"image%20(1092).jpg",112.27648160762942,60.86601307189542,164.59255790190736,151.1437908496732,"capewoodcutting"
"image%20(109).jpg",148.3651226158038,95.58823529411765,220.58710831062672,185.86601307189542,"capefishing"
"image%20(109).jpg",111.45904291553133,73.93790849673202,176.85413828337875,154.0032679738562,"bookprayer"
"image%20(109).jpg",59.960405313351494,42.07516339869281,136.7996423705722,119.68954248366013,"eggsilver"
"image%20(109).jpg",33.39364782016349,2.042483660130719,115.5462363760218,88.23529411764706,"armourplate"
"image%20(1091).jpg",35.84596389645777,31.454248366013072,128.6252554495913,132.35294117647058,"skull"
"image%20(1089).jpg",39.93315735694823,39.21568627450981,117.58983310626702,127.45098039215686,"skull"
"image%20(1089).jpg",192.3854734332425,163.3986928104575,285.9822036784741,242.23856209150324,"shieldkite"
"image%20(1089).jpg",147.5476839237057,123.36601307189542,223.97820163487737,198.52941176470588,"armourplate"
"image%20(1089).jpg",125.3555006811989,105.80065359477123,206.28193119891006,182.18954248366012,"armourplate"
"image%20(1089).jpg",110.2328848773842,62.091503267973856,164.71389645776566,129.49346405228758,"capefishing"
"image%20(1097).jpg",45.36784741144414,72.7124183006536,123.72062329700273,136.84640522875816,"beret"
"image%20(1095).jpg",66.0911955040872,26.143790849673202,163.77511920980925,117.23856209150327,"booknewcomer"
"image%20(1095).jpg",35.55858310626703,0,94.70154972752043,89.05228758169935,"mask"
"image%20(1093).jpg",37.48084128065395,43.30065359477124,131.89501021798364,121.73202614379085,"chest"
"image%20(1094).jpg",21.132067438692097,0,114.72879768392369,83.33333333333333,"chest"
"image%20(1096).jpg",36.25468324250681,4.901960784313726,98.50136239782016,102.12418300653594,"mask"
"image%20(110).jpg",44.95912806539509,42.8921568627451,115.95495572207084,87.82679738562092,"lampgenie"
"image%20(110).jpg",96.33642711171662,51.470588235294116,163.07901907356947,136.02941176470588,"eggspotted"
"image%20(110).jpg",112.68520095367847,70.66993464052287,189.5244380108992,149.91830065359477,"armourplate"
"image%20(110).jpg",147.01762602179835,102.5326797385621,214.86503746594002,184.23202614379085,"mask"
"image%20(110).jpg",173.17566416893732,141.7483660130719,262.2764816076294,225.49019607843138,"scrollbrown"
"image%20(1100).jpg",183.3936478201635,135.21241830065358,271.6770265667575,225.08169934640523,"skull"
"image%20(1100).jpg",140.47811648501363,105.3921568627451,201.78601839237058,188.3169934640523,"eggsilver"
"image%20(1100).jpg",112.27648160762942,74.75490196078431,188.70699931880108,154.41176470588235,"shielddragonfire"
"image%20(1100).jpg",69.36095027247956,38.39869281045752,158.0530483651226,112.74509803921569,"hatparty"
"image%20(1100).jpg",29.306454359673022,8.169934640522875,99.60618188010899,91.91176470588235,"mask"
"image%20(11).jpg",28.897735013623976,55.14705882352941,118.40727179836512,98.44771241830065,"lampgenie"
"image%20(11).jpg",150.69610013623978,111.9281045751634,215.27375681198907,202.6143790849673,"mask"
"image%20(11).jpg",194.42907016348772,168.30065359477123,279.56403269754765,241.83006535947712,"bookprayer"
"image%20(11).jpg",115.5462363760218,120.50653594771242,198.92498297002726,149.50980392156862,"crossbow"
"image%20(11).jpg",130.26013283378745,75.98039215686275,179.306454359673,149.10130718954247,"necklacegold"
"image%20(1099).jpg",41.15931539509537,30.22875816993464,117.58983310626704,116.83006535947712,"shielddragonfire"
"image%20(1098).jpg",46.063947547683924,11.029411764705882,115.13751702997276,84.9673202614379,"shieldkite"
"image%20(1105).jpg",34.61980585831063,19.607843137254903,127.39909741144415,105.3921568627451,"shieldkite"
"image%20(1102).jpg",42.79419277929155,20.833333333333332,119.22471049046321,103.75816993464052,"scrollbrown"
"image%20(1102).jpg",131.07757152588556,73.52941176470588,187.19346049046322,169.9346405228758,"vial"
"image%20(1102).jpg",98.38002384196184,62.5,167.04487397820162,136.02941176470588,"fish"
"image%20(1103).jpg",24.114441416893733,12.663398692810455,111.17166212534059,99.6732026143791,"booknewcomer"
"image%20(1103).jpg",102.58855585831063,69.0359477124183,164.3051771117166,140.52287581699346,"shielddragonfire"
"image%20(1104).jpg",125.06811989100817,99.67320261437908,211.59528269754767,172.3856209150327,"logs"
"image%20(1104).jpg",95.11026907356948,80.06535947712418,153.96585490463215,144.6078431372549,"cannon"
"image%20(1104).jpg",67.31735354223433,22.875816993464053,148.65250340599454,116.01307189542484,"eggsilver"
"image%20(1104).jpg",42.79419277929155,0.4084967320261438,98.38002384196184,87.00980392156862,"crossbow"
"image%20(1101).jpg",43.32425068119891,58.41503267973856,126.58165871934605,129.9019607843137,"beret"
"image%20(1101).jpg",163.07901907356947,135.62091503267973,256.9631301089918,217.72875816993462,"scrollbrown"
"image%20(1101).jpg",142.11299386920982,112.74509803921569,193.20291212534062,200.5718954248366,"eggspotted"
"image%20(1101).jpg",121.26830722070844,78.43137254901961,191.97675408719346,165.84967320261438,"bookprayer"
"image%20(1108).jpg",118.81599114441417,83.74183006535948,191.6893732970027,157.6797385620915,"crossbow"
"image%20(1108).jpg",73.03942438692098,60.86601307189542,156.0094516348774,118.4640522875817,"fish"
"image%20(1108).jpg",61.59528269754768,16.33986928104575,109.4154461852861,95.99673202614379,"scrollgrey"
"image%20(1106).jpg",133.12116825613077,99.67320261437908,199.7424216621253,170.75163398692808,"eggsilver"
"image%20(1106).jpg",85.30100476839236,43.709150326797385,161.73152247956403,129.49346405228758,"necklace"
"image%20(1106).jpg",30.123893051771116,14.297385620915032,105.858310626703,91.50326797385621,"armourplate"
"image%20(1109).jpg",38.70699931880109,35.947712418300654,109.82416553133515,136.02941176470588,"mask"
"image%20(1109).jpg",169.90590940054494,142.15686274509804,248.38002384196182,186.6830065359477,"lampgenie"
"image%20(1109).jpg",126.29427792915531,85.37581699346406,199.3337023160763,173.20261437908496,"capewoodcutting"
"image%20(1107).jpg",35.55858310626703,41.666666666666664,114.32007833787466,137.2549019607843,"logs"
"image%20(111).jpg",34.21108651226158,45.34313725490196,108.31062670299727,140.1143790849673,"mask"
"image%20(111).jpg",113.09392029972751,77.20588235294117,193.2029121253406,173.6111111111111,"necklace"
"image%20(111).jpg",155.60073228882834,131.94444444444443,243.47539168937328,196.48692810457516,"bookprayer"
"image%20(111).jpg",182.16748978201633,174.83660130718954,261.4590429155313,220.99673202614377,"crossbow"
"image%20(111).jpg",215.68247615803813,180.9640522875817,294.9740292915531,249.1830065359477,"scrollbrown"
"image%20(1111).jpg",80.80509196185285,35.947712418300654,142.52171321525884,105.3921568627451,"necklacegold"
"image%20(1111).jpg",53.42089577656675,16.748366013071895,102.05849795640327,93.95424836601308,"shielddragonfire"
"image%20(1113).jpg",88.1620401907357,54.73856209150327,165.53133514986376,147.87581699346407,"boxmystery"
"image%20(1113).jpg",70.99582765667574,36.3562091503268,133.52988760217983,112.74509803921569,"logs"
"image%20(1113).jpg",32.98492847411444,0,105.32825272479563,82.1078431372549,"eggspotted"
"image%20(1110).jpg",61.59528269754768,32.27124183006536,141.82561307901906,114.78758169934639,"capefishing"
"image%20(1110).jpg",27.67157697547684,8.57843137254902,117.58983310626702,79.24836601307189,"shieldkite"
"image%20(1112).jpg",30.94133174386921,27.369281045751634,111.05032356948229,109.88562091503267,"mask"
"image%20(1112).jpg",94.29283038147139,56.372549019607845,175.6279802452316,141.74836601307192,"skull"
"image%20(1112).jpg",128.21653610354224,82.92483660130719,197.00272479564035,176.47058823529412,"skull"
"image%20(1112).jpg",179.71517370572207,116.42156862745098,240.61435626702996,202.6143790849673,"capespotted"
"image%20(1112).jpg",195.24650885558583,176.06209150326796,267.99855245231606,221.81372549019608,"lampgenie"
"image%20(1114).jpg",28.489015667574932,26.96078431372549,118.81599114441417,125.81699346405227,"hatwizard"
"image%20(1116).jpg",186.66340258855584,127.04248366013071,245.92770776566755,225.08169934640523,"capefishing"
"image%20(1116).jpg",128.33787465940054,112.33660130718954,211.18656335149865,184.640522875817,"scrollgrey"
"image%20(1116).jpg",89.79691757493188,69.85294117647058,171.94950613079018,140.1143790849673,"bookprayer"
"image%20(1116).jpg",38.70699931880109,1.6339869281045751,109.00672683923705,97.22222222222223,"skull"
"image%20(1118).jpg",148.3651226158038,119.28104575163398,230.92643051771117,196.078431372549,"pumpkin"
"image%20(1118).jpg",163.77511920980925,145.83333333333334,258.18928814713894,224.26470588235296,"hatparty"
"image%20(1118).jpg",105.32825272479563,81.29084967320262,183.92370572207085,156.45424836601308,"scrollbrown"
"image%20(1118).jpg",88.57075953678473,48.61111111111111,149.46994209809264,133.98692810457516,"bookprayer"
"image%20(1118).jpg",34.33242506811989,8.169934640522875,96.86648501362397,93.13725490196077,"eggspotted"
"image%20(1119).jpg",19.497190054495913,22.875816993464053,109.00672683923706,115.19607843137256,"necklace"
"image%20(1115).jpg",160.91408378746593,141.33986928104574,244.00544959128064,212.82679738562092,"chest"
"image%20(1115).jpg",151.51353882833786,102.5326797385621,210.36912465940054,166.25816993464053,"bracelet"
"image%20(1115).jpg",97.15386580381471,70.66993464052287,179.83651226158037,154.41176470588235,"boxmystery"
"image%20(1115).jpg",82.8486886920981,34.72222222222222,139.66067779291552,93.95424836601308,"bracelet"
"image%20(1115).jpg",21.540786784741144,0.8169934640522876,115.5462363760218,83.74183006535948,"cannon"
"image%20(1117).jpg",94.29283038147139,69.85294117647058,165.40999659400546,147.05882352941177,"crossbow"
"image%20(1117).jpg",64.45631811989101,32.27124183006536,134.756045640327,116.83006535947712,"mask"
"image%20(1117).jpg",35.028525204359674,2.450980392156863,117.99855245231606,86.60130718954248,"boxmystery"
"image%20(1123).jpg",147.4263453678474,136.84640522875816,228.76149523160763,203.4313725490196,"crossbow"
"image%20(1123).jpg",116.36367506811989,65.359477124183,185.4372445504087,164.21568627450978,"skull"
"image%20(1123).jpg",42.79419277929155,38.80718954248366,98.7887431880109,131.94444444444446,"vial"
"image%20(1122).jpg",26.4454189373297,21.65032679738562,106.96313010899183,100.8986928104575,"armourplate"
"image%20(1120).jpg",74.26558242506812,42.48366013071895,156.9482288828338,131.94444444444443,"boxmystery"
"image%20(1120).jpg",33.39364782016349,12.663398692810457,105.32825272479565,98.8562091503268,"hatwizard"
"image%20(1121).jpg",46.719641983509064,24.68663454055786,92.89432168006897,118.42158436775208,"capefishing"
"image%20(112).jpg",171.54078678474113,115.19607843137254,227.53533719346046,213.23529411764704,"capewoodcutting"
"image%20(112).jpg",139.3732970027248,93.13725490196079,189.5244380108992,177.69607843137254,"capewoodcutting"
"image%20(112).jpg",93.18801089918256,62.5,182.98492847411444,147.87581699346407,"pumpkin"
"image%20(112).jpg",52.603457084468666,46.97712418300654,110.2328848773842,112.33660130718954,"shielddragonfire"
"image%20(1125).jpg",80.80509196185285,53.51307189542484,163.3663998637602,129.49346405228758,"armourplate"
"image%20(1125).jpg",37.19346049046322,33.90522875816993,117.99855245231606,108.66013071895424,"chest"
"image%20(1126).jpg",129.56403269754767,89.05228758169935,201.48287415504456,171.31459712982178,"hatchet"
"image%20(1126).jpg",154.78329359673023,133.98692810457516,232.1525885558583,175.6535947712418,"lampgenie"
"image%20(1126).jpg",86.11844346049045,54.330065359477125,171.1320674386921,129.49346405228758,"armourplate"
"image%20(1126).jpg",28.897735013623976,34.31372549019608,114.32007833787465,99.26470588235294,"beret"
"image%20(1127).jpg",31.350051089918257,47.794117647058826,115.95495572207084,132.3529411764706,"capespotted"
"image%20(1127).jpg",175.21926089918256,142.15686274509804,252.05849795640324,220.1797385620915,"hatchet"
"image%20(1127).jpg",136.7996423705722,113.15359477124183,221.40454700272477,196.078431372549,"chest"
"image%20(1127).jpg",118.81599114441417,76.79738562091504,182.16748978201633,153.18627450980392,"eggsilver"
"image%20(1128).jpg",77.53533719346049,27.369281045751634,136.39092302452315,121.32352941176471,"skull"
"image%20(1128).jpg",39.52443801089918,5.310457516339869,101.24105926430516,82.1078431372549,"bookprayer"
"image%20(1124).jpg",93.93208622932434,79.4096291065216,183.3085834980011,155.92430531978607,"scrollbrown"
"image%20(1124).jpg",24.810541553133515,46.16013071895425,106.14569141689374,119.28104575163398,"armourplate"
"image%20(113).jpg",46.59400544959128,65.03276010743932,115.66757493188011,136.02941176470588,"fish"
"image%20(113).jpg",113.50263964577657,82.51633986928103,185.96730245231606,169.11764705882354,"mask"
"image%20(113).jpg",199.33370231607628,159.72222222222223,240.2056369209809,222.22222222222223,"bracelet"
"image%20(113).jpg",205.05577316076293,184.23202614379085,284.756045640327,250,"hatwizard"
"image%20(113).jpg",157.23560967302453,112.74509803921569,217.7260728882834,200.16339869281046,"hatwizard"
"image%20(1129).jpg",34.61980585831063,44.52614379084967,113.09392029972751,111.51960784313725,"scrollgrey"
"image%20(1129).jpg",103.69337534059945,67.81045751633987,164.59255790190736,139.297385620915,"shielddragonfire"
"image%20(1129).jpg",119.22471049046321,108.66013071895425,201.37729904632153,178.921568627451,"logs"
"image%20(1131).jpg",73.44814373297002,41.666666666666664,154.78329359673023,116.01307189542484,"bookprayer"
"image%20(1131).jpg",27.67157697547684,0,113.91135899182561,80.88235294117646,"booknewcomer"
"image%20(1130).jpg",44.83778950953678,54.330065359477125,119.22471049046322,128.26797385620915,"fish"
"image%20(1132).jpg",102.87593664850135,82.1078431372549,179.306454359673,120.09803921568627,"bracelet"
"image%20(1132).jpg",84.07484673024523,42.48366013071895,157.64432901907355,123.77450980392157,"hatwizard"
"image%20(1132).jpg",41.976754087193456,20.016339869281044,114.32007833787465,97.63071895424837,"fish"
"image%20(1135).jpg",40.75059604904632,13.480392156862745,117.58983310626702,87.00980392156863,"chest"
"image%20(1133).jpg",61.59528269754768,46.97712418300654,146.60890667574932,115.60457516339869,"bookprayer"
"image%20(1133).jpg",38.29827997275204,1.2254901960784315,108.598007493188,70.66993464052287,"mask"
"image%20(1134).jpg",135.69482288828337,119.59196627140045,221.11716621253404,194.0359477124183,"logs"
"image%20(1134).jpg",33.802367166212534,42.8921568627451,120.0421491825613,133.16993464052285,"scrollbrown"
"image%20(1134).jpg",186.66340258855584,164.62418300653596,265.13751702997274,234.8856209150327,"scrollbrown"
"image%20(1134).jpg",140.88683583106265,85.37581699346406,180.9413317438692,142.9738562091503,"hatchet"
"image%20(1136).jpg",30.123893051771116,51.470588235294116,113.09392029972751,119.68954248366013,"logs"
"image%20(1137).jpg",49.33370231607629,15.931372549019608,101.64977861035422,83.33333333333334,"bracelet"
"image%20(1139).jpg",103.69337534059945,90.68627450980392,185.02852520435965,128.6764705882353,"lampgenie"
"image%20(1139).jpg",25.21926089918256,46.568627450980394,110.64160422343323,117.23856209150327,"hatparty"
"image%20(1138).jpg",146.20018732970027,124.18300653594771,228.76149523160763,207.10784313725492,"hatwizard"
"image%20(1138).jpg",138.84323910081744,96.40522875816993,180.53261239782017,166.66666666666666,"hatchet"
"image%20(1138).jpg",98.38002384196184,66.58496732026144,149.46994209809264,139.29738562091504,"shielddragonfire"
"image%20(1138).jpg",37.0721219346049,11.437908496732026,104.91953337874659,105.80065359477123,"skull"
"image%20(1140).jpg",120.0421491825613,79.65686274509804,185.4372445504087,162.99019607843138,"scrollgrey"
"image%20(1140).jpg",74.79564032697547,60.45751633986928,157.64432901907355,131.5359477124183,"necklace"
"image%20(1140).jpg",49.33370231607629,24.91830065359477,120.0421491825613,98.44771241830065,"fish"
"image%20(114).jpg",147.83506471389646,111.11111111111111,210.7778440054496,194.0359477124183,"eggsilver"
"image%20(114).jpg",116.36367506811989,80.47385620915033,177.67157697547682,157.6797385620915,"scrollbrown"
"image%20(114).jpg",75.49174046321525,54.73856209150327,154.37457425068118,119.68954248366013,"beret"
"image%20(114).jpg",35.84596389645777,3.676470588235294,102.46721730245233,82.92483660130718,"hatchet"
"image%20(1141).jpg",167.45359332425068,135.62091503267973,240.73569482288826,210.7843137254902,"shieldkite"
"image%20(1141).jpg",129.44269414168937,107.43464052287581,217.72607288828337,176.06209150326796,"chest"
"image%20(1141).jpg",92.6579529972752,67.40196078431373,183.80236716621255,135.2124183006536,"hatparty"
"image%20(1141).jpg",74.67430177111716,28.594771241830063,122.49446525885557,117.23856209150325,"hatchet"
"image%20(1141).jpg",42.79419277929155,18.790849673202615,120.0421491825613,82.92483660130719,"capespotted"
"image%20(1142).jpg",184.21108651226157,148.2843137254902,253.69337534059946,233.25163398692808,"skull"
"image%20(1142).jpg",156.82689032697547,117.23856209150327,200.1511410081744,195.66993464052288,"hatchet"
"image%20(1142).jpg",108.598007493188,89.86928104575163,198.92498297002726,159.31372549019608,"cannon"
"image%20(1142).jpg",28.897735013623976,36.76470588235294,110.3542234332425,122.54901960784314,"capespotted"
"image%20(1144).jpg",37.48084128065395,54.73856209150327,117.58983310626702,131.5359477124183,"armourplate"
"image%20(1145).jpg",151.51353882833786,120.50653594771242,234.1961852861035,200.5718954248366,"armourplate"
"image%20(1145).jpg",122.49446525885558,79.24836601307189,178.89773501362396,168.30065359477123,"capewoodcutting"
"image%20(1145).jpg",89.79691757493188,35.947712418300654,139.66067779291552,130.718954248366,"capewoodcutting"
"image%20(1145).jpg",32.98492847411444,11.84640522875817,117.99855245231608,100.08169934640523,"booknewcomer"
"image%20(1146).jpg",163.36639986376022,129.90196078431373,209.55168596730246,194.8529411764706,"necklace"
"image%20(1146).jpg",120.45086852861034,98.85620915032679,201.37729904632153,174.01960784313724,"hatparty"
"image%20(1146).jpg",101.64977861035422,68.21895424836602,158.0530483651226,131.5359477124183,"necklace"
"image%20(1146).jpg",26.4454189373297,17.973856209150327,106.14569141689373,95.58823529411765,"armourplate"
"image%20(1143).jpg",48.228882833787466,33.088235294117645,111.58038147138964,102.94117647058823,"shieldkite"
"image%20(1143).jpg",120.8595878746594,85.7843137254902,197.6988249318801,169.11764705882354,"boxmystery"
"image%20(1143).jpg",109.00672683923705,58.41503267973856,147.01762602179835,121.73202614379085,"bracelet"
"image%20(1149).jpg",165.43123126029968,139.65092599391937,264.94279503822327,219.92860734462738,"chest"
"image%20(1149).jpg",46.063947547683924,44.52614379084967,115.5462363760218,129.49346405228758,"capefishing"
"image%20(1149).jpg",106.55441076294278,80.47385620915033,190.75059604904632,146.65032679738562,"beret"
"image%20(1149).jpg",158.8704870572207,125.40849673202614,203.8296151226158,166.2581699346405,"lampgenie"
"image%20(1148).jpg",174.8105415531335,132.76143790849673,256.9631301089918,214.46078431372547,"hatwizard"
"image%20(1148).jpg",150.69610013623978,97.22222222222221,204.6470538147139,188.31699346405227,"capefishing"
"image%20(1148).jpg",104.1020946866485,68.62745098039215,164.1838385558583,155.63725490196077,"capefishing"
"image%20(1148).jpg",73.44814373297002,35.53921568627451,153.14841621253407,118.87254901960785,"scrollbrown"
"image%20(1148).jpg",26.854138283378745,6.5359477124183005,107.78056880108991,88.64379084967321,"chest"
"image%20(115).jpg",44.42907016348774,55.55555555555556,118.40727179836512,100.89869281045752,"lampgenie"
"image%20(115).jpg",94.70154972752043,69.0359477124183,180.12389305177112,146.24183006535947,"hatparty"
"image%20(1147).jpg",120.45086852861034,78.43137254901961,188.70699931880108,156.45424836601308,"hatwizard"
"image%20(1147).jpg",75.9004598092643,48.20261437908496,148.24378405994548,123.36601307189542,"armourplate"
"image%20(1147).jpg",37.0721219346049,9.803921568627452,111.86776226158037,87.41830065359477,"logs"
"image%20(1150).jpg",30.94133174386921,22.875816993464053,109.82416553133515,100.89869281045752,"crossbow"
"image%20(1152).jpg",196.47266689373296,165.44117647058823,270.0421491825613,227.94117647058823,"scrollbrown"
"image%20(1152).jpg",150.69610013623978,120.50653594771242,202.1947377384196,186.27450980392157,"necklacegold"
"image%20(1152).jpg",122.08574591280653,90.68627450980392,192.79419277929154,151.9607843137255,"scrollbrown"
"image%20(1152).jpg",85.70972411444141,51.06209150326797,152.0435967302452,127.859477124183,"mask"
"image%20(1152).jpg",32.57620912806539,32.27124183006536,115.13751702997274,106.20915032679738,"crossbow"
"image%20(1154).jpg",146.20018732970027,98.0392156862745,223.85686307901906,182.59803921568627,"skull"
"image%20(1154).jpg",93.4753916893733,62.5,158.8704870572207,151.96078431372547,"mask"
"image%20(1154).jpg",34.61980585831063,24.91830065359477,102.46721730245231,107.43464052287581,"hatchet"
"image%20(1153).jpg",24.401822207084468,13.071895424836601,109.82416553133514,87.8267973856209,"armourplate"
"image%20(1155).jpg",32.98492847411444,19.19934640522876,109.00672683923705,113.15359477124184,"skull"
"image%20(1151).jpg",174.8105415531335,145.01633986928104,252.4672173024523,230.80065359477123,"booknewcomer"
"image%20(1151).jpg",165.0012772479564,124.18300653594771,225.9004598092643,188.72549019607843,"cannon"
"image%20(1151).jpg",129.44269414168937,107.02614379084967,188.70699931880108,163.39869281045753,"necklacegold"
"image%20(1151).jpg",88.1620401907357,51.06209150326797,173.17566416893732,140.52287581699346,"boxmystery"
"image%20(1151).jpg",45.65522820163488,23.284313725490197,93.4753916893733,109.88562091503267,"capewoodcutting"
"image%20(116).jpg",108.18928814713897,66.17647058823529,175.21926089918256,152.77777777777777,"capefishing"
"image%20(116).jpg",43.61163147138964,44.11764705882353,115.5462363760218,122.140522875817,"logs"
"image%20(1159).jpg",166.22743528610354,128.26797385620915,233.25740803814713,211.19281045751634,"booknewcomer"
"image%20(1159).jpg",124.12934264305177,95.58823529411765,209.1429666212534,170.34313725490196,"chest"
"image%20(1159).jpg",99.19746253405994,72.7124183006536,171.94950613079018,133.578431372549,"scrollbrown"
"image%20(1159).jpg",29.306454359673022,10.620915032679738,107.78056880108991,102.94117647058823,"capespotted"
"image%20(1156).jpg",106.55441076294278,97.22222222222221,190.34187670299727,153.18627450980392,"fish"
"image%20(1156).jpg",85.01362397820164,37.58169934640523,143.8692098092643,124.18300653594771,"capefishing"
"image%20(1156).jpg",34.61980585831063,26.96078431372549,113.09392029972751,88.6437908496732,"crossbow"
"image%20(1157).jpg",140.47811648501363,96.40522875816993,213.63887942779292,181.781045751634,"skull"
"image%20(1157).jpg",89.38819822888283,71.07843137254902,170.314628746594,135.62091503267973,"beret"
"image%20(1157).jpg",66.0911955040872,28.186274509803923,132.3037295640327,117.6470588235294,"capefishing"
"image%20(1157).jpg",22.358225476839237,0.4084967320261438,107.78056880108991,73.93790849673202,"bookprayer"
"image%20(1158).jpg",89.38819822888283,71.48692810457516,169.90590940054494,138.0718954248366,"beret"
"image%20(1158).jpg",54.238334468664846,49.01960784313725,107.37184945504086,118.4640522875817,"shielddragonfire"
"image%20(1162).jpg",175.21926089918256,144.19934640522877,250.42362057220708,227.12418300653596,"hatwizard"
"image%20(1162).jpg",129.44269414168937,122.14052287581698,214.45631811989102,187.90849673202615,"logs"
"image%20(1162).jpg",102.87593664850135,62.908496732026144,184.6198058583106,143.79084967320262,"booknewcomer"
"image%20(1162).jpg",51.78601839237057,56.78104575163398,112.27648160762942,128.26797385620915,"vial"
"image%20(1162).jpg",51.78601839237057,56.78104575163398,112.27648160762942,128.26797385620915,"fork"
"image%20(1163).jpg",178.89773501362396,140.9313725490196,224.2655824250681,211.19281045751634,"necklacegold"
"image%20(1163).jpg",124.12934264305177,97.22222222222221,205.464492506812,175.2450980392157,"scrollbrown"
"image%20(1163).jpg",114.7287976839237,58.8235294117647,160.91408378746593,160.13071895424835,"capefishing"
"image%20(1163).jpg",39.52443801089918,45.34313725490196,117.99855245231606,122.140522875817,"pumpkin"
"image%20(1161).jpg",78.35277588555859,24.91830065359477,137.6170810626703,117.6470588235294,"mask"
"image%20(1161).jpg",35.43724455040872,7.761437908496732,116.77239441416894,88.23529411764706,"pumpkin"
"image%20(1160).jpg",90.20563692098092,65.359477124183,168.6797513623978,136.84640522875816,"hatparty"
"image%20(1160).jpg",57.91680858310627,35.130718954248366,139.66067779291552,109.47712418300654,"armourplate"
"image%20(1160).jpg",68.13479223433242,6.5359477124183005,106.55441076294278,40.44117647058823,"scrollgrey"
"image%20(1164).jpg",93.4753916893733,62.908496732026144,184.74114441416893,150.73529411764704,"pumpkin"
"image%20(1164).jpg",68.95223092643052,37.990196078431374,146.60890667574932,122.54901960784315,"shieldkite"
"image%20(1164).jpg",34.21108651226158,1.6339869281045751,112.27648160762942,84.15032679738562,"necklace"
"image%20(1169).jpg",103.81471389645776,56.372549019607845,176.566757493188,149.50980392156862,"mask"
"image%20(1169).jpg",55.87321185286103,26.96078431372549,105.73697207084467,116.83006535947712,"capespotted"
"image%20(1166).jpg",29.306454359673022,20.016339869281044,117.58983310626702,103.34967320261437,"cannon"
"image%20(1167).jpg",95.51898841961852,75.98039215686275,170.4359673024523,145.83333333333331,"scrollgrey"
"image%20(1167).jpg",62.00400204359673,37.58169934640523,142.1129938692098,112.74509803921569,"armourplate"
"image%20(1167).jpg",26.854138283378745,2.042483660130719,108.598007493188,71.48692810457516,"hatparty"
